Time,OA Drybulb (F),OA Wetbulb (F),OA Dewpoint (F),Condenser Water Temp (F),Chilled Water Temp (F),Opt 1x750 2x1250 CH1 Load (Btu),Opt 1x7502x1250 CH2 Load (Btu),Opt 1x750 2x1250 CH3 Load (Btu),Opt 1x750 2x1250 CH1 PLR,Opt 1x750 2x1250 CH2 PLR,Opt 1x750 2x1250 CH3 PLR,Opt 1x750 2x1250 CH1 kW/Ton,Opt 1x750 2x1250 CH2 kW/Ton,Opt 1x750 2x1250 CH3 kW/Ton,Opt 1x750 2x1250 CH1 kW,Opt 1x750 2x1250 CH2 kW,Opt 1x750 2x1250 CH3 kW,Opt 1x750 2x1250 Total Plant Load (Btu),Opt 1x750 2x1250 Total Plant kW,Opt 1x750 2x1250 Total Plant kW/Ton,Opt 3x1000 CH1 Load (Btu),Opt 3x1000 CH2 Load (Btu),Opt 3x1000 CH3 Load (Btu),Opt 3x1000 CH1 PLR,Opt 3x1000 CH2 PLR,Opt 3x1000 CH3 PLR,Opt 3x1000 CH1 kW/Ton,Opt 3x1000 CH2 kW/Ton,Opt 3x1000 CH3 kW/Ton,Opt 3x1000 CH1 kW,Opt 3x1000 CH2 kw,Opt 3x1000 CH3 kW,Opt 3x1000 Total Plant Load (Btu),Opt 3x1000 Total Plant kW,Opt 3x1000 Total Plant kW/Ton,Opt 3x1000 Mag CH1 Load (Btu),Opt 3x1000 Mag CH2 Load (Btu),Opt 3x1000 Mag CH3 Load (Btu),Opt 3x1000 Mag CH1 PLR,Opt 3x1000 Mag CH2 PLR,Opt 3x1000 Mag CH3 PLR,Opt 3x1000 Mag CH1 kW/Ton,Opt 3x1000 Mag CH2 kW/Ton,Opt 3x1000 Mag CH3 kW/Ton,Opt 3x1000 Mag CH1 kW,Opt 3x1000 Mag CH2 kW,Opt 3x1000 Mag CH3 kW,Opt 3x1000 Mag Total Plant Load (Btu),Opt 3x1000 Mag Total Plant kW,Opt 3x1000 Mag Total Plant kW/Ton,Opt Ice CH2 Load (Btu),Opt Ice CH3 Load (Btu),Opt Ice CH1 Load (Btu),Opt Ice Ice CH Load (Btu),Opt Ice CH2 PLR,Opt Ice CH3 PLR,Opt Ice CH1 PLR,Opt Ice Ice CHPLR,Opt Ice CH1 kW/Ton,Opt Ice CH2 kW/Ton,Opt Ice CH3 kW/Ton,Opt Ice CH1 kW,Opt Ice CH2 kW,Opt Ice CH3 kW,Opt Ice Ice CH Load (Btu),Opt Ice Ice CH PLR,Opt Ice Ice CH kW,Opt Ice Tank Charge Load (Btu),Opt Ice Tank Discharge Load (Btu),Opt Ice Tank Available Capacity,Opt Ice kW/Ton,Opt Ice Total Plant Load (Btu),Opt Ice Total Plant kW,Opt Ice Total Plant kW/Ton
3/6/2019 10:00,31,30,28.795,44.6751,47.1891,0,0,0,0,0,0,0.251646495,0.185918995,0.185918995,0,0,0,0,49.94897,0,0,0,0,0,0,0,0.201614764,0.201614764,0.201614764,0,0,0,0,49.94476,0,0,0,0,0,0,0,0.26916509,0.26916509,0.26916509,0,0,0,0,49.94476,0,0,0,0,0,0,0,0,0,0.201614764,0.201614764,0.201614764,0,0,0,0,0,0,0,0,0,0,0,49.93208,0
3/6/2019 11:00,30,29,28.1857,44.7221,47.2186,0,0,0,0,0,0,0.251800779,0.186067162,0.186067162,0,0,0,0,52.62216,0,0,0,0,0,0,0,0.2018343,0.2018343,0.2018343,0,0,0,0,52.61783,0,0,0,0,0,0,0,0.2691056,0.2691056,0.2691056,0,0,0,0,52.61783,0,0,0,0,0,0,0,0,0,0.2018343,0.2018343,0.2018343,0,0,0,0,0,0,0,0,0,0,0,52.60407,0
3/6/2019 12:00,28,27,26.0168,44.7289,47.2349,0,0,0,0,0,0,0.251942197,0.186206948,0.186206948,0,0,0,0,56.37159,0,0,0,0,0,0,0,0.202046579,0.202046579,0.202046579,0,0,0,0,56.36638,0,0,0,0,0,0,0,0.269024855,0.269024855,0.269024855,0,0,0,0,56.36638,0,0,0,0,0,0,0,0,0,0.202046579,0.202046579,0.202046579,0,0,0,0,0,0,0,0,0,0,0,56.35007,0
3/6/2019 13:00,27,26,23.6222,44.7485,47.2538,0,0,0,0,0,0,0.252038368,0.186305154,0.186305154,0,0,0,0,58.06133,0,0,0,0,0,0,0,0.202199686,0.202199686,0.202199686,0,0,0,0,58.05499,0,0,0,0,0,0,0,0.268949202,0.268949202,0.268949202,0,0,0,0,58.05499,0,0,0,0,0,0,0,0,0,0.202199686,0.202199686,0.202199686,0,0,0,0,0,0,0,0,0,0,0,58.03541,0
3/6/2019 14:00,27,26,22.765,44.7208,47.2432,0,0,0,0,0,0,0.251787366,0.186070688,0.186070688,0,0,0,0,57.33275,0,0,0,0,0,0,0,0.201861234,0.201861234,0.201861234,0,0,0,0,57.32662,0,0,0,0,0,0,0,0.269002137,0.269002137,0.269002137,0,0,0,0,57.32662,0,0,0,0,0,0,0,0,0,0.201861234,0.201861234,0.201861234,0,0,0,0,0,0,0,0,0,0,0,57.30808,0
3/6/2019 15:00,28,26,22.765,44.7053,47.2297,0,0,0,0,0,0,0.251766939,0.186047315,0.186047315,0,0,0,0,55.61082,0,0,0,0,0,0,0,0.201821646,0.201821646,0.201821646,0,0,0,0,55.6052,0,0,0,0,0,0,0,0.269034868,0.269034868,0.269034868,0,0,0,0,55.6052,0,0,0,0,0,0,0,0,0,0.201821646,0.201821646,0.201821646,0,0,0,0,0,0,0,0,0,0,0,55.5882,0
3/6/2019 16:00,29,26,20.9472,44.7004,47.2215,0,0,0,0,0,0,0.251732731,0.186012364,0.186012364,0,0,0,0,54.23358,0,0,0,0,0,0,0,0.201767093,0.201767093,0.201767093,0,0,0,0,54.22835,0,0,0,0,0,0,0,0.269061947,0.269061947,0.269061947,0,0,0,0,54.22835,0,0,0,0,0,0,0,0,0,0.201767093,0.201767093,0.201767093,0,0,0,0,0,0,0,0,0,0,0,54.21233,0
3/6/2019 17:00,30,26,16.8041,44.71,47.2242,0,0,0,0,0,0,0.251690663,0.18597032,0.18597032,0,0,0,0,52.87201,0,0,0,0,0,0,0,0.201702624,0.201702624,0.201702624,0,0,0,0,52.86696,0,0,0,0,0,0,0,0.269089053,0.269089053,0.269089053,0,0,0,0,52.86696,0,0,0,0,0,0,0,0,0,0.201702624,0.201702624,0.201702624,0,0,0,0,0,0,0,0,0,0,0,52.85181,0
3/6/2019 18:00,29,24,13.0997,44.6716,47.2027,0,0,0,0,0,0,0.25156013,0.185844451,0.185844451,0,0,0,0,49.83439,0,0,0,0,0,0,0,0.201515419,0.201515419,0.201515419,0,0,0,0,49.82974,0,0,0,0,0,0,0,0.269142801,0.269142801,0.269142801,0,0,0,0,49.82974,0,0,0,0,0,0,0,0,0,0.201515419,0.201515419,0.201515419,0,0,0,0,0,0,0,0,0,0,0,49.81574,0
3/6/2019 19:00,28,23,6.99451,44.7176,47.2214,0,0,0,0,0,0,0.25187592,0.186140647,0.186140647,0,0,0,0,53.43497,0,0,0,0,0,0,0,0.201944893,0.201944893,0.201944893,0,0,0,0,53.4303,0,0,0,0,0,0,0,0.269067908,0.269067908,0.269067908,0,0,0,0,53.4303,0,0,0,0,0,0,0,0,0,0.201944893,0.201944893,0.201944893,0,0,0,0,0,0,0,0,0,0,0,53.4156,0
3/6/2019 20:00,28,22,3.09096,44.7056,47.2215,0,0,0,0,0,0,0.251682267,0.185961967,0.185961967,0,0,0,0,51.93213,0,0,0,0,0,0,0,0.201689866,0.201689866,0.201689866,0,0,0,0,51.92701,0,0,0,0,0,0,0,0.269094206,0.269094206,0.269094206,0,0,0,0,51.92701,0,0,0,0,0,0,0,0,0,0.201689866,0.201689866,0.201689866,0,0,0,0,0,0,0,0,0,0,0,51.91168,0
3/6/2019 21:00,27,21,3.09096,44.5631,47.149,0,0,0,0,0,0,0.250965398,0.185285191,0.185285191,0,0,0,0,44.517989,0,0,0,0,0,0,0,0.200701639,0.200701639,0.200701639,0,0,0,0,43.782758,0,0,0,0,0,0,0,0.269294286,0.269294286,0.269294286,0,0,0,0,43.782758,0,0,0,0,0,0,0,0,0,0.200701639,0.200701639,0.200701639,0,0,0,0,0,0,0,0,0,0,0,42.325041,0
3/6/2019 22:00,26,21,3.09096,44.5915,47.1298,0,0,0,0,0,0,0.251188521,0.185478086,0.185478086,0,0,0,0,43.036747,0,0,0,0,0,0,0,0.200959442,0.200959442,0.200959442,0,0,0,0,42.327781,0,0,0,0,0,0,0,0.269349525,0.269349525,0.269349525,0,0,0,0,42.327781,0,0,0,0,0,0,0,0,0,0.200959442,0.200959442,0.200959442,0,0,0,0,0,0,0,0,0,0,0,40.689281,0
3/6/2019 23:00,25,20,3.15395,44.5814,47.1163,0,0,0,0,0,0,0.251210502,0.185493782,0.185493782,0,0,0,0,42.218743,0,0,0,0,0,0,0,0.200975519,0.200975519,0.200975519,0,0,0,0,41.547626,0,0,0,0,0,0,0,0.269376911,0.269376911,0.269376911,0,0,0,0,41.547626,0,0,0,0,0,0,0,0,0,0.200975519,0.200975519,0.200975519,0,0,0,0,0,0,0,0,0,0,0,39.8893552,0
3/7/2019 0:00,23,18,0.894938,44.6221,47.127,0,0,0,0,0,0,0.251385295,0.18565469,0.18565469,0,0,0,0,42.516216,0,0,0,0,0,0,0,0.201205001,0.201205001,0.201205001,0,0,0,0,41.8091218,0,0,0,0,0,0,0,0.269355274,0.269355274,0.269355274,0,0,0,0,41.8091218,0,0,0,0,0,0,0,0,0,0.201205001,0.201205001,0.201205001,0,0,0,0,0,0,0,0,0,0,0,40.2079934,0
3/7/2019 1:00,20,16,0.894938,44.5418,47.1002,0,0,0,0,0,0,0.251324939,0.185600254,0.185600254,0,0,0,0,42.4448354,0,0,0,0,0,0,0,0.201128938,0.201128938,0.201128938,0,0,0,0,41.7795909,0,0,0,0,0,0,0,0.269355274,0.269355274,0.269355274,0,0,0,0,41.7795909,0,0,0,0,0,0,0,0,0,0.201128938,0.201128938,0.201128938,0,0,0,0,0,0,0,0,0,0,0,40.1612,0
3/7/2019 2:00,18,14,0.894938,44.5945,47.1054,0,0,0,0,0,0,0.251118706,0.18540769,0.18540769,0,0,0,0,41.6,0,0,0,0,0,0,0,0.200850494,0.200850494,0.200850494,0,0,0,0,40.9708,0,0,0,0,0,0,0,0.269398839,0.269398839,0.269398839,0,0,0,0,40.9708,0,0,0,0,0,0,0,0,0,0.200850494,0.200850494,0.200850494,0,0,0,0,0,0,0,0,0,0,0,39.4732,0
3/7/2019 3:00,17,14,-1.5753,44.5868,47.1055,0,0,0,0,0,0,0.251331195,0.185601765,0.185601765,0,0,0,0,41.8542,0,0,0,0,0,0,0,0.201125194,0.201125194,0.201125194,0,0,0,0,41.2252,0,0,0,0,0,0,0,0.269382666,0.269382666,0.269382666,0,0,0,0,41.2252,0,0,0,0,0,0,0,0,0,0.201125194,0.201125194,0.201125194,0,0,0,0,0,0,0,0,0,0,0,39.7276,0
3/7/2019 4:00,15,12,0.957064,44.5868,47.1055,0,0,0,0,0,0,0.251354726,0.185625467,0.185625467,0,0,0,0,42.113,0,0,0,0,0,0,0,0.201161828,0.201161828,0.201161828,0,0,0,0,41.4838,0,0,0,0,0,0,0,0.269366227,0.269366227,0.269366227,0,0,0,0,41.4838,0,0,0,0,0,0,0,0,0,0.201161828,0.201161828,0.201161828,0,0,0,0,0,0,0,0,0,0,0,39.9862,0
3/7/2019 5:00,14,11,-1.5753,44.5868,47.1055,0,0,0,0,0,0,0.251378272,0.185649182,0.185649182,0,0,0,0,42.3762,0,0,0,0,0,0,0,0.201198475,0.201198475,0.201198475,0,0,0,0,41.7472,0,0,0,0,0,0,0,0.269349799,0.269349799,0.269349799,0,0,0,0,41.7472,0,0,0,0,0,0,0,0,0,0.201198475,0.201198475,0.201198475,0,0,0,0,0,0,0,0,0,0,0,40.2496,0
3/7/2019 6:00,14,11,-1.5753,44.5868,47.1055,0,0,0,0,0,0,0.251379322,0.18565178,0.18565178,0,0,0,0,42.6253634,0,0,0,0,0,0,0,0.201204444,0.201204444,0.201204444,0,0,0,0,41.966238,0,0,0,0,0,0,0,0.269338852,0.269338852,0.269338852,0,0,0,0,41.966238,0,0,0,0,0,0,0,0,0,0.201204444,0.201204444,0.201204444,0,0,0,0,0,0,0,0,0,0,0,40.4276,0
3/7/2019 7:00,14,11,0.957064,44.6757,47.1484,0,0,0,0,0,0,0.252084634,0.186323094,0.186323094,0,0,0,0,50.310362,0,0,0,0,0,0,0,0.202191271,0.202191271,0.202191271,0,0,0,0,50.354005,0,0,0,0,0,0,0,0.269106686,0.269106686,0.269106686,0,0,0,0,50.354005,0,0,0,0,0,0,0,0,0,0.202191271,0.202191271,0.202191271,0,0,0,0,0,0,0,0,0,0,0,49.85046495,0
3/7/2019 8:00,16,13,1.019,44.6626,47.1647,0,0,0,0,0,0,0.251837046,0.186106433,0.186106433,0,0,0,0,52.82618,0,0,0,0,0,0,0,0.201898349,0.201898349,0.201898349,0,0,0,0,52.8208,0,0,0,0,0,0,0,0.269062218,0.269062218,0.269062218,0,0,0,0,52.8208,0,0,0,0,0,0,0,0,0,0.201898349,0.201898349,0.201898349,0,0,0,0,0,0,0,0,0,0,0,52.80456,0
3/7/2019 9:00,19,15,1.019,44.7616,47.2346,0,0,0,0,0,0,0.252071345,0.186334053,0.186334053,0,0,0,0,55.8246182,0,0,0,0,0,0,0,0.202238803,0.202238803,0.202238803,0,0,0,0,55.8183801,0,0,0,0,0,0,0,0.268954868,0.268954868,0.268954868,0,0,0,0,55.8183801,0,0,0,0,0,0,0,0,0,0.202238803,0.202238803,0.202238803,0,0,0,0,0,0,0,0,0,0,0,55.7995262,0
3/7/2019 10:00,22,17,1.019,44.7607,47.2618,0,0,0,0,0,0,0.252022367,0.186294833,0.186294833,0,0,0,0,57.887187,0,0,0,0,0,0,0,0.202191068,0.202191068,0.202191068,0,0,0,0,57.880204,0,0,0,0,0,0,0,0.268921964,0.268921964,0.268921964,0,0,0,0,57.880204,0,0,0,0,0,0,0,0,0,0.202191068,0.202191068,0.202191068,0,0,0,0,0,0,0,0,0,0,0,57.85886,0
3/7/2019 11:00,23,18,1.019,44.7783,47.2835,0,0,0,0,0,0,0.252011468,0.186286669,0.186286669,0,0,0,0,58.652412,0,0,0,0,0,0,0,0.202182023,0.202182023,0.202182023,0,0,0,0,58.645423,0,0,0,0,0,0,0,0.268910914,0.268910914,0.268910914,0,0,0,0,58.645423,0,0,0,0,0,0,0,0,0,0.202182023,0.202182023,0.202182023,0,0,0,0,0,0,0,0,0,0,0,58.623558,0
3/7/2019 12:00,25,20,1.019,44.7673,47.2836,0,0,0,0,0,0,0.251998269,0.186274759,0.186274759,0,0,0,0,58.983589,0,0,0,0,0,0,0,0.202165406,0.202165406,0.202165406,0,0,0,0,58.976478,0,0,0,0,0,0,0,0.268910914,0.268910914,0.268910914,0,0,0,0,58.976478,0,0,0,0,0,0,0,0,0,0.202165406,0.202165406,0.202165406,0,0,0,0,0,0,0,0,0,0,0,58.954561,0
3/7/2019 13:00,27,21,3.27939,44.7465,47.2702,0,0,0,0,0,0,0.252012414,0.186288337,0.186288337,0,0,0,0,59.467999,0,0,0,0,0,0,0,0.202185494,0.202185494,0.202185494,0,0,0,0,59.460912,0,0,0,0,0,0,0,0.268905526,0.268905526,0.268905526,0,0,0,0,59.460912,0,0,0,0,0,0,0,0,0,0.202185494,0.202185494,0.202185494,0,0,0,0,0,0,0,0,0,0,0,59.438951,0
3/7/2019 14:00,29,23,3.21676,44.702,47.2379,0,0,0,0,0,0,0.251642029,0.185935566,0.185935566,0,0,0,0,55.47302,0,0,0,0,0,0,0,0.201666965,0.201666965,0.201666965,0,0,0,0,55.46693,0,0,0,0,0,0,0,0.269028643,0.269028643,0.269028643,0,0,0,0,55.46693,0,0,0,0,0,0,0,0,0,0.201666965,0.201666965,0.201666965,0,0,0,0,0,0,0,0,0,0,0,55.44861,0
3/7/2019 15:00,30,23,0.957064,44.7386,47.2484,0,0,0,0,0,0,0.251724172,0.186004643,0.186004643,0,0,0,0,53.76392,0,0,0,0,0,0,0,0.201756313,0.201756313,0.201756313,0,0,0,0,53.75872,0,0,0,0,0,0,0,0.269061947,0.269061947,0.269061947,0,0,0,0,53.75872,0,0,0,0,0,0,0,0,0,0.201756313,0.201756313,0.201756313,0,0,0,0,0,0,0,0,0,0,0,53.74277,0
3/7/2019 16:00,32,24,0.957064,44.6594,47.2056,0,0,0,0,0,0,0.251514777,0.18580354,0.18580354,0,0,0,0,49.84022,0,0,0,0,0,0,0,0.201458284,0.201458284,0.201458284,0,0,0,0,49.8354,0,0,0,0,0,0,0,0.269142801,0.269142801,0.269142801,0,0,0,0,49.8354,0,0,0,0,0,0,0,0,0,0.201458284,0.201458284,0.201458284,0,0,0,0,0,0,0,0,0,0,0,49.82103,0
3/7/2019 17:00,32,24,0.894938,44.6847,47.2026,0,0,0,0,0,0,0.2516158,0.185892988,0.185892988,0,0,0,0,49.2456,0,0,0,0,0,0,0,0.201580824,0.201580824,0.201580824,0,0,0,0,49.24141,0,0,0,0,0,0,0,0.269153943,0.269153943,0.269153943,0,0,0,0,49.24141,0,0,0,0,0,0,0,0,0,0.201580824,0.201580824,0.201580824,0,0,0,0,0,0,0,0,0,0,0,49.2286,0
3/7/2019 18:00,32,24,0.894938,44.6774,47.1972,0,0,0,0,0,0,0.251599549,0.185876686,0.185876686,0,0,0,0,48.72221,0,0,0,0,0,0,0,0.201555742,0.201555742,0.201555742,0,0,0,0,48.71796,0,0,0,0,0,0,0,0.269164818,0.269164818,0.269164818,0,0,0,0,48.71796,0,0,0,0,0,0,0,0,0,0.201555742,0.201555742,0.201555742,0,0,0,0,0,0,0,0,0,0,0,48.7052,0
3/7/2019 19:00,32,24,0.894938,44.6812,47.1972,0,0,0,0,0,0,0.251617962,0.185893296,0.185893296,0,0,0,0,48.71984,0,0,0,0,0,0,0,0.201578937,0.201578937,0.201578937,0,0,0,0,48.71572,0,0,0,0,0,0,0,0.269164818,0.269164818,0.269164818,0,0,0,0,48.71572,0,0,0,0,0,0,0,0,0,0.201578937,0.201578937,0.201578937,0,0,0,0,0,0,0,0,0,0,0,48.70304,0
3/7/2019 20:00,31,24,0.894938,44.6859,47.1999,0,0,0,0,0,0,0.251635547,0.18590994,0.18590994,0,0,0,0,49.01802,0,0,0,0,0,0,0,0.201603279,0.201603279,0.201603279,0,0,0,0,49.0138,0,0,0,0,0,0,0,0.269159652,0.269159652,0.269159652,0,0,0,0,49.0138,0,0,0,0,0,0,0,0,0,0.201603279,0.201603279,0.201603279,0,0,0,0,0,0,0,0,0,0,0,49.00103,0
3/7/2019 21:00,31,24,3.15395,44.5836,47.1489,0,0,0,0,0,0,0.251087851,0.185394758,0.185394758,0,0,0,0,44.726996,0,0,0,0,0,0,0,0.200853569,0.200853569,0.200853569,0,0,0,0,43.98902,0,0,0,0,0,0,0,0.269300023,0.269300023,0.269300023,0,0,0,0,43.98902,0,0,0,0,0,0,0,0,0,0.200853569,0.200853569,0.200853569,0,0,0,0,0,0,0,0,0,0,0,42.377947,0
3/7/2019 22:00,30,24,5.19532,44.5915,47.1298,0,0,0,0,0,0,0.251202937,0.185491088,0.185491088,0,0,0,0,43.33658,0,0,0,0,0,0,0,0.200977612,0.200977612,0.200977612,0,0,0,0,42.662582,0,0,0,0,0,0,0,0.269349525,0.269349525,0.269349525,0,0,0,0,42.662582,0,0,0,0,0,0,0,0,0,0.200977612,0.200977612,0.200977612,0,0,0,0,0,0,0,0,0,0,0,41.005438,0
3/7/2019 23:00,29,23,8.77363,44.5879,47.119,0,0,0,0,0,0,0.251184105,0.185469149,0.185469149,0,0,0,0,42.374761,0,0,0,0,0,0,0,0.200939919,0.200939919,0.200939919,0,0,0,0,41.700815,0,0,0,0,0,0,0,0.269382392,0.269382392,0.269382392,0,0,0,0,41.700815,0,0,0,0,0,0,0,0,0,0.200939919,0.200939919,0.200939919,0,0,0,0,0,0,0,0,0,0,0,40.033977,0
3/8/2019 0:00,29,23,8.77363,44.575,47.1082,0,0,0,0,0,0,0.251147156,0.185431694,0.185431694,0,0,0,0,41.695024,0,0,0,0,0,0,0,0.200881699,0.200881699,0.200881699,0,0,0,0,41.019646,0,0,0,0,0,0,0,0.26940981,0.26940981,0.26940981,0,0,0,0,41.019646,0,0,0,0,0,0,0,0,0,0.200881699,0.200881699,0.200881699,0,0,0,0,0,0,0,0,0,0,0,39.3477143,0
3/8/2019 1:00,28,23,10.3629,44.576,47.1028,0,0,0,0,0,0,0.251151856,0.185433451,0.185433451,0,0,0,0,41.2652416,0,0,0,0,0,0,0,0.20088063,0.20088063,0.20088063,0,0,0,0,40.5883633,0,0,0,0,0,0,0,0.269426274,0.269426274,0.269426274,0,0,0,0,40.5883633,0,0,0,0,0,0,0,0,0,0.20088063,0.20088063,0.20088063,0,0,0,0,0,0,0,0,0,0,0,39.0582,0
3/8/2019 2:00,28,23,10.3629,44.5972,47.1081,0,0,0,0,0,0,0.251084062,0.185370658,0.185370658,0,0,0,0,41.1024,0,0,0,0,0,0,0,0.200790501,0.200790501,0.200790501,0,0,0,0,40.4732,0,0,0,0,0,0,0,0.269437255,0.269437255,0.269437255,0,0,0,0,40.4732,0,0,0,0,0,0,0,0,0,0.200790501,0.200790501,0.200790501,0,0,0,0,0,0,0,0,0,0,0,38.9756,0
3/8/2019 3:00,28,23,11.8442,44.5897,47.1082,0,0,0,0,0,0,0.251320621,0.185582381,0.185582381,0,0,0,0,41.1024,0,0,0,0,0,0,0,0.201084141,0.201084141,0.201084141,0,0,0,0,40.4732,0,0,0,0,0,0,0,0.269447965,0.269447965,0.269447965,0,0,0,0,40.4732,0,0,0,0,0,0,0,0,0,0.201084141,0.201084141,0.201084141,0,0,0,0,0,0,0,0,0,0,0,38.9756,0
3/8/2019 4:00,27,22,7.05868,44.5896,47.1082,0,0,0,0,0,0,0.25206079,0.186249181,0.186249181,0,0,0,0,41.1024,0,0,0,0,0,0,0,0.202014338,0.202014338,0.202014338,0,0,0,0,40.4732,0,0,0,0,0,0,0,0.269453459,0.269453459,0.269453459,0,0,0,0,40.4732,0,0,0,0,0,0,0,0,0,0.202014338,0.202014338,0.202014338,0,0,0,0,0,0,0,0,0,0,0,38.9756,0
3/8/2019 5:00,26,21,8.77363,44.5896,47.1082,0,0,0,0,0,0,0.252382715,0.18653878,0.18653878,0,0,0,0,41.1024,0,0,0,0,0,0,0,0.202417372,0.202417372,0.202417372,0,0,0,0,40.4732,0,0,0,0,0,0,0,0.269458955,0.269458955,0.269458955,0,0,0,0,40.4732,0,0,0,0,0,0,0,0,0,0.202417372,0.202417372,0.202417372,0,0,0,0,0,0,0,0,0,0,0,38.9756,0
3/8/2019 6:00,26,21,5.19532,44.5896,47.1082,0,0,0,0,0,0,0.252705393,0.186829091,0.186829091,0,0,0,0,41.1024,0,0,0,0,0,0,0,0.202821219,0.202821219,0.202821219,0,0,0,0,40.4732,0,0,0,0,0,0,0,0.269464451,0.269464451,0.269464451,0,0,0,0,40.4732,0,0,0,0,0,0,0,0,0,0.202821219,0.202821219,0.202821219,0,0,0,0,0,0,0,0,0,0,0,38.9756,0
3/8/2019 7:00,26,21,5.19532,44.6867,47.1565,0,0,0,0,0,0,0.25348357,0.187551145,0.187551145,0,0,0,0,42.923075,0,0,0,0,0,0,0,0.203855335,0.203855335,0.203855335,0,0,0,0,42.2125407,0,0,0,0,0,0,0,0.269333927,0.269333927,0.269333927,0,0,0,0,42.2125407,0,0,0,0,0,0,0,0,0,0.203855335,0.203855335,0.203855335,0,0,0,0,0,0,0,0,0,0,0,40.6043719,0
3/8/2019 8:00,28,23,8.77363,44.6701,47.1728,0,0,0,0,0,0,0.251603847,0.185864937,0.185864937,0,0,0,0,45.041107,0,0,0,0,0,0,0,0.201517259,0.201517259,0.201517259,0,0,0,0,44.361981,0,0,0,0,0,0,0,0.269268344,0.269268344,0.269268344,0,0,0,0,44.361981,0,0,0,0,0,0,0,0,0,0.201517259,0.201517259,0.201517259,0,0,0,0,0,0,0,0,0,0,0,43.708955,0
3/8/2019 9:00,30,25,10.3629,44.716,47.2078,0,0,0,0,0,0,0.251716644,0.185978127,0.185978127,0,0,0,0,47.47361,0,0,0,0,0,0,0,0.201691478,0.201691478,0.201691478,0,0,0,0,47.52717,0,0,0,0,0,0,0,0.269192569,0.269192569,0.269192569,0,0,0,0,47.52717,0,0,0,0,0,0,0,0,0,0.201691478,0.201691478,0.201691478,0,0,0,0,0,0,0,0,0,0,0,47.0518983,0
3/8/2019 10:00,32,25,8.70896,44.6591,47.1892,0,0,0,0,0,0,0.251559382,0.185835525,0.185835525,0,0,0,0,47.31199,0,0,0,0,0,0,0,0.201491297,0.201491297,0.201491297,0,0,0,0,47.30796,0,0,0,0,0,0,0,0.269197469,0.269197469,0.269197469,0,0,0,0,47.30796,0,0,0,0,0,0,0,0,0,0.201491297,0.201491297,0.201491297,0,0,0,0,0,0,0,0,0,0,0,47.29581,0
3/8/2019 11:00,33,26,5.13171,44.6778,47.1918,0,0,0,0,0,0,0.251622779,0.185895137,0.185895137,0,0,0,0,48.25457,0,0,0,0,0,0,0,0.201577971,0.201577971,0.201577971,0,0,0,0,48.2506,0,0,0,0,0,0,0,0.269181411,0.269181411,0.269181411,0,0,0,0,48.2506,0,0,0,0,0,0,0,0,0,0.201577971,0.201577971,0.201577971,0,0,0,0,0,0,0,0,0,0,0,48.23862,0
3/8/2019 12:00,37,28,8.70896,44.6851,47.1971,0,0,0,0,0,0,0.251646495,0.185918995,0.185918995,0,0,0,0,49.45045,0,0,0,0,0,0,0,0.201614764,0.201614764,0.201614764,0,0,0,0,49.44636,0,0,0,0,0,0,0,0.26916509,0.26916509,0.26916509,0,0,0,0,49.44636,0,0,0,0,0,0,0,0,0,0.201614764,0.201614764,0.201614764,0,0,0,0,0,0,0,0,0,0,0,49.43387,0
3/8/2019 13:00,38,29,8.70896,44.7168,47.2186,0,0,0,0,0,0,0.251769336,0.186037155,0.186037155,0,0,0,0,52.10082,0,0,0,0,0,0,0,0.2017901,0.2017901,0.2017901,0,0,0,0,52.09645,0,0,0,0,0,0,0,0.269116457,0.269116457,0.269116457,0,0,0,0,52.09645,0,0,0,0,0,0,0,0,0,0.2017901,0.2017901,0.2017901,0,0,0,0,0,0,0,0,0,0,0,52.08282,0
3/8/2019 14:00,40,30,5.13171,44.7331,47.2376,0,0,0,0,0,0,0.251852452,0.186120292,0.186120292,0,0,0,0,55.14716,0,0,0,0,0,0,0,0.201917635,0.201917635,0.201917635,0,0,0,0,55.1422,0,0,0,0,0,0,0,0.269062489,0.269062489,0.269062489,0,0,0,0,55.1422,0,0,0,0,0,0,0,0,0,0.201917635,0.201917635,0.201917635,0,0,0,0,0,0,0,0,0,0,0,55.127,0
3/8/2019 15:00,43,32,6.93016,44.7174,47.235,0,0,0,0,0,0,0.251740784,0.186017992,0.186017992,0,0,0,0,55.12288,0,0,0,0,0,0,0,0.201772643,0.201772643,0.201772643,0,0,0,0,55.11777,0,0,0,0,0,0,0,0.269072786,0.269072786,0.269072786,0,0,0,0,55.11777,0,0,0,0,0,0,0,0,0,0.201772643,0.201772643,0.201772643,0,0,0,0,0,0,0,0,0,0,0,55.10221,0
3/8/2019 16:00,44,32,6.93016,44.7103,47.2296,0,0,0,0,0,0,0.251707117,0.185985164,0.185985164,0,0,0,0,54.27698,0,0,0,0,0,0,0,0.201723349,0.201723349,0.201723349,0,0,0,0,54.272,0,0,0,0,0,0,0,0.269089053,0.269089053,0.269089053,0,0,0,0,54.272,0,0,0,0,0,0,0,0,0,0.201723349,0.201723349,0.201723349,0,0,0,0,0,0,0,0,0,0,0,54.2572,0
